49.00,11.00,112.00,53.00,132.00,476.00
49.00,11.00,112.00,53.00,132.00,476.00
49.00,11.00,112.00,53.00,131.00,475.00
48.00,11.00,112.00,53.00,131.00,476.00
48.00,11.00,112.00,53.00,131.00,476.00
48.00,11.00,112.00,54.00,132.00,476.00
49.00,11.00,112.00,53.00,131.00,476.00
48.00,11.00,112.00,53.00,131.00,476.00
48.00,11.00,112.00,53.00,131.00,476.00
48.00,11.00,112.00,53.00,132.00,476.00
49.00,11.00,112.00,53.00,131.00,476.00
48.00,11.00,112.00,53.00,132.00,476.00
49.00,11.00,113.00,53.00,132.00,476.00
49.00,11.00,112.00,53.00,132.00,476.00
49.00,11.00,112.00,53.00,131.00,476.00
48.00,11.00,112.00,53.00,132.00,475.00
49.00,11.00,112.00,53.00,132.00,476.00
49.00,11.00,112.00,53.00,131.00,476.00
48.00,11.00,112.00,53.00,131.00,476.00
48.00,11.00,112.00,53.00,131.00,475.00
48.00,11.00,112.00,53.00,131.00,476.00
48.00,11.00,112.00,53.00,131.00,476.00
48.00,11.00,112.00,53.00,131.00,476.00
49.00,11.00,112.00,53.00,131.00,476.00
48.00,11.00,112.00,53.00,131.00,476.00
48.00,12.00,112.00,53.00,131.00,476.00
48.00,11.00,112.00,53.00,132.00,476.00
48.00,11.00,112.00,53.00,132.00,476.00
49.00,11.00,112.00,53.00,131.00,476.00
48.00,11.00,112.00,53.00,131.00,476.00
48.00,11.00,112.00,53.00,132.00,476.00
48.00,11.00,112.00,52.00,132.00,475.00
49.00,11.00,112.00,53.00,132.00,475.00
48.00,11.00,112.00,52.00,132.00,476.00
48.00,11.00,112.00,53.00,132.00,476.00
49.00,12.00,112.00,53.00,131.00,477.00
48.00,11.00,112.00,53.00,131.00,477.00
48.00,11.00,112.00,53.00,131.00,476.00
49.00,11.00,112.00,53.00,131.00,478.00
49.00,11.00,112.00,53.00,131.00,476.00
49.00,11.00,112.00,53.00,131.00,478.00
48.00,11.00,112.00,53.00,131.00,478.00
49.00,11.00,112.00,53.00,131.00,478.00
49.00,11.00,113.00,53.00,131.00,477.00
48.00,11.00,112.00,53.00,131.00,477.00
48.00,11.00,112.00,53.00,131.00,478.00
48.00,11.00,112.00,53.00,131.00,477.00
49.00,11.00,113.00,53.00,131.00,477.00
49.00,11.00,112.00,52.00,131.00,477.00
49.00,11.00,112.00,53.00,131.00,476.00
48.00,10.00,214.00,52.00,129.00,475.00
48.00,10.00,273.00,52.00,125.00,474.00
48.00,10.00,313.00,52.00,125.00,472.00
48.00,10.00,305.00,52.00,126.00,474.00
48.00,10.00,286.00,52.00,125.00,475.00
48.00,10.00,305.00,52.00,125.00,473.00
47.00,10.00,314.00,52.00,126.00,475.00
48.00,10.00,311.00,52.00,125.00,475.00
48.00,10.00,296.00,52.00,125.00,474.00
47.00,10.00,383.00,52.00,125.00,471.00
47.00,10.00,334.00,52.00,123.00,471.00
48.00,10.00,325.00,52.00,124.00,472.00
48.00,11.00,309.00,52.00,124.00,473.00
48.00,11.00,302.00,52.00,125.00,473.00
49.00,11.00,384.00,52.00,127.00,471.00
48.00,10.00,297.00,51.00,121.00,471.00
48.00,11.00,254.00,51.00,124.00,473.00
48.00,10.00,340.00,51.00,124.00,471.00
49.00,10.00,370.00,52.00,126.00,472.00
49.00,10.00,346.00,52.00,126.00,472.00
49.00,10.00,340.00,52.00,127.00,473.00
48.00,10.00,406.00,53.00,128.00,472.00
48.00,9.00,579.00,52.00,127.00,469.00
48.00,9.00,562.00,52.00,127.00,469.00
48.00,9.00,547.00,53.00,126.00,469.00
48.00,9.00,464.00,52.00,125.00,471.00
48.00,9.00,448.00,52.00,126.00,472.00
47.00,10.00,454.00,52.00,128.00,473.00
49.00,10.00,446.00,52.00,128.00,472.00
48.00,10.00,452.00,52.00,127.00,472.00
48.00,10.00,460.00,52.00,129.00,472.00
48.00,10.00,437.00,52.00,129.00,473.00
48.00,10.00,412.00,52.00,127.00,473.00
48.00,10.00,452.00,52.00,127.00,471.00
48.00,10.00,430.00,52.00,127.00,472.00
48.00,10.00,457.00,52.00,128.00,471.00
48.00,10.00,429.00,53.00,127.00,471.00
48.00,10.00,429.00,53.00,126.00,471.00
48.00,11.00,430.00,53.00,126.00,470.00
48.00,10.00,421.00,52.00,127.00,471.00
48.00,11.00,427.00,52.00,129.00,471.00
48.00,10.00,414.00,52.00,126.00,470.00
48.00,10.00,414.00,52.00,126.00,470.00
48.00,10.00,415.00,52.00,126.00,472.00
47.00,10.00,401.00,52.00,125.00,471.00
48.00,9.00,563.00,53.00,131.00,469.00
48.00,11.00,382.00,53.00,129.00,472.00
47.00,11.00,117.00,52.00,127.00,476.00
48.00,11.00,204.00,53.00,128.00,474.00
48.00,10.00,478.00,53.00,129.00,469.00
48.00,10.00,493.00,52.00,127.00,469.00
48.00,10.00,457.00,52.00,127.00,470.00
48.00,10.00,439.00,53.00,126.00,470.00
49.00,9.00,479.00,52.00,128.00,469.00
48.00,9.00,502.00,53.00,129.00,469.00
48.00,9.00,496.00,52.00,128.00,469.00
48.00,9.00,505.00,53.00,129.00,468.00
48.00,10.00,515.00,52.00,128.00,468.00
48.00,9.00,547.00,53.00,128.00,467.00
48.00,9.00,506.00,53.00,127.00,469.00
48.00,9.00,484.00,53.00,126.00,469.00
48.00,9.00,478.00,53.00,127.00,468.00
48.00,9.00,478.00,53.00,126.00,469.00
49.00,9.00,477.00,53.00,127.00,469.00
49.00,9.00,522.00,52.00,127.00,469.00
49.00,9.00,495.00,53.00,127.00,469.00
49.00,9.00,500.00,53.00,128.00,469.00
48.00,9.00,486.00,52.00,127.00,469.00
48.00,9.00,482.00,52.00,127.00,469.00
48.00,9.00,472.00,52.00,127.00,469.00
48.00,9.00,472.00,52.00,126.00,470.00
48.00,10.00,466.00,52.00,126.00,470.00
48.00,10.00,470.00,52.00,127.00,470.00
48.00,10.00,473.00,53.00,126.00,470.00
48.00,9.00,478.00,52.00,127.00,470.00
48.00,9.00,504.00,52.00,128.00,469.00
48.00,9.00,566.00,53.00,129.00,468.00
49.00,11.00,363.00,53.00,131.00,473.00
48.00,11.00,304.00,53.00,132.00,474.00
48.00,10.00,340.00,53.00,127.00,472.00
48.00,10.00,367.00,53.00,126.00,472.00
48.00,8.00,496.00,53.00,127.00,468.00
48.00,8.00,503.00,54.00,125.00,468.00
49.00,9.00,495.00,53.00,125.00,468.00
48.00,8.00,507.00,54.00,126.00,469.00
48.00,8.00,524.00,55.00,127.00,469.00
48.00,9.00,527.00,55.00,126.00,470.00
49.00,8.00,536.00,56.00,127.00,469.00
49.00,8.00,549.00,56.00,128.00,469.00
49.00,8.00,574.00,54.00,127.00,468.00
49.00,8.00,582.00,53.00,127.00,469.00
48.00,11.00,266.00,53.00,124.00,473.00
48.00,10.00,119.00,52.00,123.00,476.00
48.00,10.00,177.00,52.00,123.00,475.00
48.00,9.00,427.00,52.00,125.00,469.00
48.00,9.00,532.00,53.00,125.00,467.00
48.00,8.00,542.00,52.00,125.00,468.00
48.00,9.00,528.00,52.00,124.00,468.00
49.00,9.00,570.00,52.00,127.00,468.00
49.00,8.00,537.00,52.00,126.00,468.00
49.00,9.00,530.00,53.00,127.00,468.00
49.00,9.00,540.00,53.00,128.00,468.00
49.00,9.00,525.00,52.00,127.00,469.00
49.00,9.00,546.00,53.00,129.00,468.00
49.00,9.00,552.00,53.00,129.00,468.00
49.00,9.00,524.00,52.00,127.00,469.00
49.00,8.00,515.00,52.00,126.00,470.00
49.00,8.00,514.00,53.00,126.00,469.00
49.00,8.00,530.00,53.00,127.00,469.00
49.00,8.00,539.00,52.00,127.00,468.00
48.00,8.00,535.00,52.00,126.00,468.00
49.00,8.00,532.00,53.00,126.00,468.00
48.00,8.00,523.00,52.00,126.00,468.00
48.00,8.00,523.00,52.00,126.00,469.00
48.00,8.00,515.00,53.00,125.00,468.00
48.00,8.00,525.00,53.00,126.00,469.00
48.00,8.00,525.00,53.00,126.00,468.00
48.00,9.00,521.00,52.00,126.00,468.00
48.00,9.00,509.00,52.00,125.00,468.00
48.00,8.00,503.00,52.00,125.00,468.00
48.00,9.00,505.00,52.00,125.00,468.00
49.00,9.00,513.00,52.00,126.00,468.00
48.00,9.00,527.00,52.00,126.00,467.00
48.00,9.00,504.00,52.00,125.00,468.00
48.00,10.00,407.00,52.00,125.00,470.00
48.00,9.00,463.00,52.00,125.00,469.00
48.00,9.00,470.00,52.00,125.00,468.00
48.00,9.00,485.00,53.00,125.00,468.00
48.00,9.00,491.00,53.00,125.00,468.00
48.00,9.00,529.00,52.00,126.00,467.00
48.00,9.00,504.00,52.00,125.00,469.00
49.00,9.00,529.00,52.00,123.00,467.00
48.00,10.00,466.00,52.00,126.00,468.00
49.00,10.00,358.00,52.00,125.00,471.00
49.00,11.00,288.00,52.00,125.00,471.00
49.00,11.00,205.00,52.00,124.00,473.00
48.00,11.00,110.00,52.00,124.00,476.00
49.00,10.00,131.00,52.00,123.00,475.00
49.00,9.00,499.00,52.00,126.00,469.00
48.00,8.00,511.00,52.00,123.00,468.00
48.00,9.00,487.00,55.00,124.00,468.00
48.00,12.00,424.00,58.00,122.00,468.00
48.00,11.00,451.00,65.00,123.00,467.00
48.00,11.00,469.00,58.00,123.00,466.00
48.00,11.00,450.00,60.00,122.00,468.00
48.00,11.00,461.00,58.00,123.00,469.00
48.00,12.00,351.00,54.00,122.00,471.00
48.00,11.00,368.00,54.00,123.00,470.00
48.00,12.00,342.00,53.00,123.00,471.00
48.00,12.00,317.00,54.00,123.00,471.00
48.00,13.00,275.00,54.00,123.00,472.00
48.00,12.00,293.00,54.00,123.00,471.00
47.00,12.00,249.00,53.00,123.00,471.00
48.00,12.00,232.00,52.00,123.00,472.00
48.00,11.00,247.00,53.00,123.00,471.00
48.00,12.00,316.00,57.00,124.00,471.00
48.00,11.00,397.00,62.00,124.00,469.00
48.00,11.00,395.00,64.00,124.00,469.00
48.00,11.00,408.00,64.00,124.00,470.00
47.00,11.00,389.00,62.00,124.00,470.00
48.00,11.00,404.00,64.00,124.00,469.00
48.00,11.00,396.00,62.00,124.00,470.00
48.00,11.00,395.00,65.00,124.00,469.00
48.00,11.00,419.00,67.00,124.00,472.00
48.00,11.00,403.00,66.00,124.00,471.00
48.00,11.00,415.00,68.00,125.00,470.00
49.00,11.00,397.00,65.00,125.00,472.00
49.00,11.00,390.00,62.00,124.00,471.00
49.00,11.00,391.00,55.00,125.00,470.00
48.00,12.00,199.00,52.00,123.00,473.00
48.00,12.00,249.00,52.00,123.00,474.00
48.00,11.00,273.00,53.00,124.00,474.00
48.00,12.00,269.00,52.00,123.00,473.00
49.00,11.00,285.00,53.00,124.00,473.00
48.00,11.00,284.00,53.00,124.00,473.00
48.00,11.00,362.00,54.00,125.00,472.00
49.00,10.00,481.00,59.00,125.00,469.00
48.00,10.00,444.00,60.00,125.00,470.00
48.00,10.00,427.00,58.00,124.00,470.00
48.00,11.00,421.00,58.00,124.00,471.00
49.00,11.00,423.00,57.00,124.00,470.00
49.00,11.00,425.00,56.00,124.00,470.00
48.00,11.00,428.00,58.00,124.00,470.00
48.00,10.00,698.00,53.00,125.00,466.00
48.00,11.00,441.00,54.00,123.00,472.00
48.00,11.00,296.00,53.00,123.00,473.00
48.00,12.00,231.00,53.00,123.00,475.00
48.00,12.00,205.00,53.00,123.00,474.00
48.00,11.00,374.00,53.00,124.00,472.00
48.00,11.00,450.00,53.00,125.00,470.00
48.00,10.00,487.00,54.00,125.00,470.00
48.00,10.00,515.00,55.00,126.00,469.00
48.00,10.00,477.00,54.00,125.00,471.00
48.00,11.00,464.00,54.00,125.00,470.00
48.00,11.00,409.00,54.00,123.00,471.00
48.00,11.00,333.00,53.00,123.00,471.00
48.00,11.00,291.00,53.00,123.00,471.00
48.00,11.00,256.00,53.00,123.00,471.00
48.00,11.00,253.00,53.00,123.00,471.00
48.00,11.00,222.00,53.00,123.00,472.00
48.00,11.00,309.00,53.00,123.00,470.00
48.00,11.00,375.00,52.00,124.00,470.00
47.00,10.00,458.00,53.00,124.00,468.00
48.00,10.00,434.00,53.00,124.00,468.00
48.00,10.00,491.00,54.00,125.00,468.00
48.00,11.00,472.00,54.00,125.00,469.00
48.00,10.00,472.00,54.00,125.00,469.00
48.00,10.00,537.00,58.00,125.00,467.00
48.00,12.00,528.00,56.00,124.00,466.00
47.00,11.00,588.00,62.00,125.00,466.00
48.00,11.00,632.00,71.00,125.00,465.00
49.00,11.00,635.00,70.00,125.00,466.00
48.00,11.00,601.00,60.00,125.00,466.00
48.00,11.00,449.00,54.00,123.00,468.00
48.00,12.00,453.00,54.00,125.00,468.00
48.00,11.00,416.00,53.00,123.00,468.00
48.00,11.00,386.00,53.00,123.00,469.00
48.00,11.00,423.00,53.00,125.00,469.00
48.00,12.00,420.00,53.00,124.00,470.00
48.00,11.00,411.00,54.00,124.00,470.00
48.00,12.00,403.00,54.00,123.00,469.00
48.00,11.00,340.00,52.00,123.00,469.00
47.00,11.00,348.00,52.00,123.00,469.00
48.00,12.00,315.00,52.00,123.00,472.00
48.00,12.00,312.00,53.00,123.00,472.00
48.00,12.00,360.00,53.00,123.00,472.00
48.00,12.00,366.00,53.00,124.00,472.00
48.00,12.00,283.00,53.00,122.00,473.00
48.00,12.00,236.00,53.00,123.00,474.00
48.00,12.00,240.00,52.00,123.00,473.00
48.00,12.00,224.00,52.00,123.00,474.00
48.00,11.00,206.00,52.00,122.00,474.00
48.00,11.00,236.00,52.00,123.00,475.00
48.00,11.00,241.00,52.00,123.00,473.00
48.00,11.00,228.00,52.00,122.00,474.00
48.00,11.00,266.00,53.00,123.00,473.00
48.00,11.00,253.00,52.00,123.00,473.00
48.00,11.00,253.00,52.00,123.00,473.00
48.00,11.00,248.00,52.00,123.00,474.00
48.00,11.00,253.00,52.00,123.00,475.00
47.00,11.00,255.00,53.00,123.00,474.00
48.00,11.00,226.00,52.00,123.00,475.00
48.00,11.00,242.00,53.00,123.00,474.00
48.00,11.00,261.00,53.00,123.00,473.00
48.00,11.00,290.00,54.00,124.00,474.00
48.00,12.00,210.00,53.00,123.00,474.00
48.00,12.00,186.00,52.00,123.00,474.00
48.00,12.00,165.00,53.00,123.00,475.00
49.00,11.00,182.00,53.00,122.00,473.00
48.00,12.00,166.00,52.00,124.00,474.00
48.00,11.00,189.00,52.00,123.00,474.00
48.00,11.00,242.00,52.00,123.00,473.00
48.00,10.00,460.00,52.00,124.00,469.00
48.00,10.00,481.00,53.00,124.00,469.00
48.00,10.00,452.00,53.00,124.00,469.00
48.00,11.00,441.00,53.00,124.00,469.00
48.00,11.00,377.00,52.00,123.00,470.00
48.00,11.00,238.00,53.00,123.00,473.00
48.00,12.00,182.00,53.00,122.00,474.00
48.00,12.00,198.00,52.00,123.00,474.00
48.00,11.00,222.00,52.00,123.00,475.00
48.00,12.00,241.00,52.00,123.00,474.00
48.00,11.00,273.00,52.00,123.00,474.00
48.00,12.00,286.00,53.00,123.00,474.00
48.00,11.00,309.00,52.00,123.00,473.00
48.00,11.00,366.00,54.00,123.00,472.00
48.00,11.00,393.00,55.00,124.00,472.00
48.00,12.00,307.00,53.00,123.00,473.00
48.00,12.00,179.00,53.00,124.00,476.00
48.00,12.00,130.00,52.00,124.00,476.00
48.00,11.00,175.00,53.00,123.00,475.00
48.00,11.00,284.00,52.00,123.00,472.00
48.00,10.00,425.00,53.00,123.00,470.00
48.00,10.00,400.00,52.00,124.00,470.00
48.00,10.00,413.00,53.00,124.00,471.00
49.00,11.00,288.00,53.00,124.00,473.00
48.00,11.00,271.00,53.00,124.00,473.00
48.00,11.00,226.00,52.00,124.00,474.00
48.00,11.00,201.00,52.00,124.00,474.00
48.00,11.00,186.00,53.00,123.00,475.00
48.00,12.00,182.00,52.00,123.00,474.00
47.00,11.00,250.00,52.00,123.00,473.00
48.00,10.00,464.00,53.00,124.00,468.00
48.00,9.00,547.00,53.00,124.00,467.00
47.00,10.00,434.00,53.00,123.00,467.00
47.00,11.00,138.00,52.00,123.00,472.00
48.00,10.00,445.00,53.00,124.00,467.00
48.00,11.00,342.00,53.00,124.00,472.00
48.00,11.00,134.00,53.00,124.00,474.00
48.00,10.00,405.00,53.00,124.00,469.00
48.00,10.00,424.00,52.00,124.00,469.00
49.00,10.00,467.00,53.00,125.00,469.00
49.00,11.00,425.00,53.00,124.00,470.00
49.00,11.00,416.00,54.00,125.00,471.00
49.00,11.00,385.00,52.00,124.00,471.00
49.00,11.00,415.00,53.00,126.00,470.00
48.00,11.00,417.00,52.00,124.00,468.00
49.00,11.00,383.00,52.00,124.00,470.00
48.00,11.00,252.00,53.00,125.00,474.00
48.00,11.00,267.00,54.00,125.00,470.00
47.00,11.00,303.00,55.00,124.00,466.00
48.00,11.00,346.00,55.00,124.00,466.00
47.00,10.00,429.00,54.00,125.00,466.00
48.00,11.00,400.00,55.00,124.00,466.00
48.00,11.00,373.00,54.00,124.00,466.00
48.00,11.00,465.00,54.00,125.00,461.00
47.00,11.00,406.00,55.00,125.00,461.00
47.00,11.00,411.00,55.00,126.00,461.00
47.00,11.00,400.00,56.00,126.00,463.00
47.00,11.00,383.00,55.00,125.00,463.00
47.00,11.00,393.00,55.00,126.00,463.00
48.00,12.00,325.00,55.00,124.00,462.00
47.00,12.00,335.00,55.00,124.00,466.00
47.00,12.00,285.00,55.00,124.00,466.00
48.00,12.00,308.00,56.00,124.00,467.00
48.00,12.00,338.00,55.00,124.00,466.00
48.00,12.00,279.00,55.00,123.00,468.00
47.00,12.00,291.00,55.00,124.00,469.00
48.00,12.00,249.00,55.00,124.00,469.00
48.00,11.00,283.00,55.00,123.00,467.00
47.00,12.00,301.00,55.00,123.00,467.00
47.00,12.00,297.00,55.00,123.00,467.00
47.00,13.00,260.00,55.00,123.00,469.00
47.00,12.00,278.00,55.00,122.00,467.00
48.00,12.00,284.00,55.00,124.00,467.00
47.00,12.00,277.00,55.00,124.00,468.00
47.00,12.00,261.00,55.00,122.00,468.00
48.00,13.00,300.00,55.00,123.00,468.00
48.00,12.00,282.00,54.00,123.00,468.00
48.00,12.00,290.00,55.00,123.00,467.00
48.00,11.00,374.00,55.00,123.00,466.00
48.00,11.00,361.00,55.00,123.00,466.00
48.00,11.00,459.00,55.00,124.00,464.00
48.00,11.00,535.00,55.00,125.00,463.00
48.00,12.00,374.00,55.00,124.00,467.00
47.00,12.00,304.00,55.00,124.00,468.00
48.00,12.00,239.00,55.00,122.00,469.00
48.00,12.00,218.00,55.00,122.00,469.00
47.00,12.00,207.00,55.00,123.00,470.00
48.00,12.00,209.00,54.00,123.00,470.00
47.00,12.00,199.00,54.00,123.00,470.00
47.00,12.00,256.00,55.00,122.00,469.00
47.00,12.00,273.00,55.00,123.00,469.00
47.00,12.00,268.00,54.00,123.00,469.00
47.00,12.00,267.00,55.00,123.00,469.00
47.00,12.00,258.00,55.00,122.00,469.00
47.00,12.00,266.00,55.00,123.00,469.00
48.00,12.00,266.00,55.00,122.00,469.00
47.00,13.00,268.00,55.00,122.00,470.00
48.00,12.00,268.00,55.00,123.00,470.00
47.00,13.00,267.00,54.00,123.00,470.00
48.00,13.00,242.00,55.00,123.00,471.00
48.00,13.00,214.00,55.00,123.00,472.00
48.00,12.00,200.00,55.00,123.00,472.00
48.00,13.00,246.00,55.00,123.00,469.00
47.00,12.00,255.00,55.00,123.00,469.00
47.00,12.00,254.00,55.00,123.00,468.00
48.00,11.00,382.00,55.00,125.00,467.00
48.00,13.00,312.00,55.00,124.00,468.00
48.00,13.00,285.00,55.00,124.00,467.00
48.00,13.00,286.00,55.00,125.00,468.00
48.00,12.00,248.00,55.00,123.00,468.00
48.00,12.00,279.00,55.00,123.00,469.00
48.00,12.00,249.00,55.00,123.00,470.00
48.00,13.00,217.00,55.00,122.00,471.00
48.00,12.00,246.00,55.00,123.00,470.00
48.00,12.00,238.00,55.00,124.00,471.00
48.00,13.00,250.00,55.00,124.00,470.00
48.00,13.00,221.00,55.00,123.00,472.00
49.00,12.00,266.00,55.00,123.00,470.00
48.00,12.00,224.00,55.00,123.00,471.00
49.00,12.00,265.00,56.00,124.00,470.00
48.00,12.00,299.00,56.00,124.00,470.00
48.00,12.00,234.00,55.00,124.00,470.00
48.00,12.00,255.00,56.00,124.00,470.00
48.00,13.00,251.00,56.00,124.00,471.00
48.00,13.00,187.00,56.00,122.00,473.00
48.00,12.00,261.00,56.00,123.00,471.00
49.00,12.00,275.00,55.00,124.00,470.00
49.00,13.00,263.00,56.00,124.00,471.00
49.00,12.00,277.00,55.00,124.00,470.00
49.00,12.00,271.00,55.00,124.00,471.00
49.00,13.00,273.00,55.00,124.00,471.00
49.00,13.00,267.00,55.00,124.00,470.00
49.00,13.00,253.00,55.00,124.00,471.00
49.00,12.00,170.00,56.00,123.00,473.00
49.00,12.00,179.00,55.00,123.00,473.00
49.00,12.00,249.00,56.00,125.00,471.00
49.00,12.00,223.00,56.00,122.00,472.00
48.00,11.00,250.00,55.00,122.00,470.00
48.00,11.00,240.00,55.00,122.00,470.00
47.00,11.00,283.00,55.00,122.00,467.00
48.00,11.00,323.00,55.00,124.00,466.00
49.00,12.00,275.00,55.00,122.00,469.00
48.00,12.00,269.00,55.00,123.00,468.00
49.00,11.00,266.00,56.00,124.00,465.00
48.00,11.00,409.00,55.00,126.00,463.00
48.00,11.00,444.00,55.00,126.00,464.00
48.00,11.00,390.00,55.00,125.00,466.00
48.00,12.00,346.00,55.00,124.00,467.00
48.00,12.00,343.00,55.00,124.00,467.00
48.00,11.00,342.00,55.00,123.00,467.00
48.00,11.00,343.00,56.00,124.00,466.00
48.00,11.00,361.00,55.00,124.00,467.00
48.00,11.00,406.00,56.00,125.00,464.00
48.00,12.00,422.00,56.00,126.00,464.00
48.00,12.00,357.00,56.00,125.00,466.00
48.00,12.00,331.00,56.00,125.00,467.00
48.00,12.00,355.00,56.00,125.00,466.00
48.00,12.00,343.00,56.00,124.00,466.00
48.00,11.00,345.00,56.00,124.00,466.00
48.00,11.00,330.00,55.00,124.00,467.00
48.00,11.00,338.00,56.00,124.00,466.00
48.00,12.00,347.00,56.00,124.00,467.00
48.00,12.00,368.00,56.00,125.00,466.00
48.00,12.00,343.00,55.00,124.00,467.00
48.00,12.00,343.00,55.00,124.00,466.00
48.00,12.00,363.00,56.00,125.00,466.00
48.00,12.00,389.00,56.00,126.00,466.00
48.00,12.00,412.00,56.00,126.00,465.00
48.00,13.00,374.00,56.00,125.00,466.00
48.00,11.00,436.00,56.00,126.00,465.00
48.00,13.00,316.00,56.00,124.00,467.00
48.00,13.00,198.00,56.00,123.00,470.00
48.00,12.00,266.00,56.00,123.00,468.00
47.00,12.00,326.00,56.00,125.00,467.00
48.00,12.00,341.00,56.00,125.00,466.00
47.00,12.00,323.00,56.00,125.00,467.00
48.00,12.00,346.00,56.00,125.00,467.00
48.00,12.00,352.00,56.00,125.00,467.00
48.00,12.00,327.00,56.00,124.00,468.00
48.00,12.00,343.00,56.00,124.00,467.00
48.00,12.00,372.00,56.00,126.00,466.00
48.00,12.00,377.00,56.00,126.00,466.00
48.00,12.00,366.00,56.00,125.00,466.00
47.00,11.00,361.00,56.00,125.00,466.00
48.00,12.00,354.00,56.00,125.00,467.00
48.00,12.00,353.00,56.00,125.00,468.00
49.00,12.00,356.00,56.00,125.00,467.00
49.00,12.00,368.00,56.00,125.00,466.00
48.00,12.00,385.00,56.00,125.00,467.00
49.00,12.00,364.00,56.00,125.00,467.00
48.00,12.00,368.00,56.00,125.00,467.00
48.00,11.00,366.00,56.00,125.00,467.00
49.00,12.00,360.00,56.00,126.00,468.00
47.00,12.00,366.00,56.00,126.00,467.00
48.00,12.00,362.00,56.00,126.00,468.00
49.00,13.00,364.00,56.00,126.00,468.00
48.00,12.00,352.00,56.00,125.00,468.00
49.00,12.00,364.00,56.00,125.00,468.00
49.00,12.00,373.00,56.00,125.00,468.00
50.00,12.00,365.00,56.00,125.00,469.00
50.00,12.00,364.00,55.00,125.00,469.00
49.00,12.00,353.00,56.00,125.00,469.00
49.00,12.00,351.00,56.00,125.00,468.00
49.00,12.00,366.00,55.00,125.00,469.00
48.00,12.00,323.00,55.00,123.00,469.00
49.00,12.00,337.00,55.00,123.00,468.00
48.00,12.00,353.00,56.00,124.00,468.00
48.00,12.00,347.00,56.00,124.00,468.00
48.00,12.00,353.00,56.00,124.00,469.00
49.00,12.00,343.00,55.00,123.00,469.00
49.00,12.00,369.00,56.00,125.00,469.00
47.00,12.00,297.00,56.00,123.00,470.00
47.00,12.00,255.00,55.00,122.00,471.00
47.00,12.00,256.00,55.00,123.00,472.00
47.00,12.00,244.00,56.00,123.00,472.00
47.00,12.00,284.00,55.00,124.00,471.00
47.00,12.00,312.00,55.00,124.00,469.00
47.00,12.00,297.00,55.00,124.00,470.00
47.00,13.00,217.00,55.00,123.00,472.00
47.00,12.00,177.00,55.00,122.00,473.00
47.00,13.00,174.00,55.00,123.00,472.00
47.00,12.00,155.00,55.00,122.00,475.00
47.00,13.00,174.00,55.00,123.00,473.00
48.00,12.00,207.00,55.00,123.00,472.00
48.00,12.00,218.00,55.00,123.00,472.00
49.00,12.00,295.00,55.00,125.00,469.00
49.00,13.00,314.00,55.00,124.00,469.00
49.00,12.00,313.00,55.00,124.00,469.00
49.00,12.00,304.00,55.00,124.00,469.00
49.00,13.00,311.00,55.00,124.00,469.00
49.00,13.00,323.00,55.00,125.00,469.00
49.00,12.00,333.00,55.00,125.00,468.00
49.00,13.00,339.00,55.00,124.00,468.00
49.00,12.00,363.00,55.00,125.00,468.00
49.00,12.00,358.00,55.00,124.00,469.00
49.00,11.00,405.00,55.00,124.00,469.00
49.00,11.00,448.00,55.00,125.00,468.00
48.00,10.00,507.00,55.00,126.00,467.00
48.00,10.00,614.00,56.00,128.00,466.00
48.00,10.00,638.00,56.00,128.00,465.00
48.00,11.00,707.00,55.00,127.00,463.00
48.00,10.00,614.00,55.00,125.00,464.00
48.00,10.00,577.00,56.00,125.00,465.00
47.00,10.00,595.00,56.00,125.00,465.00
47.00,10.00,549.00,56.00,125.00,466.00
47.00,11.00,532.00,56.00,125.00,466.00
47.00,11.00,434.00,55.00,124.00,468.00
47.00,11.00,418.00,55.00,123.00,468.00
47.00,11.00,410.00,56.00,124.00,469.00
48.00,11.00,426.00,56.00,124.00,469.00
47.00,11.00,405.00,55.00,123.00,470.00
47.00,11.00,401.00,55.00,122.00,470.00
47.00,12.00,396.00,55.00,123.00,469.00
47.00,11.00,358.00,55.00,121.00,469.00
47.00,11.00,374.00,55.00,122.00,468.00
47.00,11.00,381.00,55.00,122.00,469.00
47.00,12.00,316.00,55.00,122.00,471.00
47.00,11.00,296.00,55.00,121.00,470.00
47.00,12.00,252.00,54.00,120.00,472.00
47.00,12.00,248.00,54.00,120.00,471.00
47.00,12.00,268.00,54.00,121.00,471.00
47.00,12.00,276.00,54.00,123.00,470.00
47.00,12.00,300.00,54.00,122.00,469.00
48.00,11.00,240.00,54.00,121.00,472.00
47.00,12.00,198.00,54.00,121.00,473.00
47.00,12.00,176.00,54.00,121.00,472.00
48.00,11.00,198.00,54.00,122.00,474.00
48.00,12.00,204.00,54.00,122.00,472.00
48.00,12.00,191.00,54.00,121.00,472.00
47.00,12.00,231.00,55.00,121.00,471.00
48.00,12.00,307.00,55.00,122.00,469.00
48.00,11.00,356.00,55.00,124.00,469.00
48.00,11.00,429.00,55.00,125.00,467.00
48.00,11.00,403.00,55.00,125.00,468.00
48.00,12.00,388.00,55.00,124.00,468.00
47.00,11.00,367.00,56.00,124.00,469.00
48.00,12.00,380.00,55.00,124.00,469.00
48.00,12.00,363.00,56.00,123.00,469.00
48.00,12.00,369.00,56.00,124.00,469.00
47.00,12.00,356.00,55.00,123.00,470.00
47.00,12.00,349.00,55.00,123.00,469.00
